"Posicion","Nombre_Columna"
11284,"manchette"
11285,"pre.miRNA.export.from.nucleus"
11286,"RNA.nuclear.export.complex"
11287,"importin.alpha.family.protein.binding"
11288,"protein.localization.to.nucleolus"
11289,"pre.miRNA.binding"
11290,"response.to.antineoplastic.agent"
11291,"Cul2.RING.ubiquitin.ligase.complex"
11292,"Cul5.RING.ubiquitin.ligase.complex"
11293,"Cul7.RING.ubiquitin.ligase.complex"
11294,"nuclear.SCF.ubiquitin.ligase.complex"
11295,"uncoating.of.virus"
11296,"Grb2.EGFR.complex"
11297,"embryonic.olfactory.bulb.interneuron.precursor.migration"
11298,"anatomical.structure.arrangement"
11299,"signal.sequence.binding"
11300,"synaptobrevin.2.SNAP.25.syntaxin.1a.complexin.II.complex"
11301,"regulation.of.histamine.secretion.by.mast.cell"
11302,"calcium.dependent.protein.serine.threonine.phosphatase.activity"
11303,"positive.regulation.of.reciprocal.meiotic.recombination"
11304,"synaptonemal.complex.organization"
11305,"protein.localization.to.nuclear.pore"
11306,"intraciliary.retrograde.transport"
11307,"microtubule.dependent.intracellular.transport.of.viral.material.towards.nucleus"
11308,"protein.RNA.complex.assembly"
11309,"eukaryotic.80S.initiation.complex"
11310,"X90S.preribosome.assembly"
11311,"positive.regulation.of.secondary.heart.field.cardioblast.proliferation"
11312,"regulation.of.skeletal.muscle.contraction.via.regulation.of.action.potential"
11313,"HLH.domain.binding"
11314,"SUMO.conjugating.enzyme.activity"
11315,"positive.regulation.of.SUMO.transferase.activity"
11316,"transferase.complex"
11317,"actin.myosin.filament.sliding"
11318,"cytoplasmic.side.of.lysosomal.membrane"
11319,"positive.regulation.of.sequestering.of.calcium.ion"
11320,"protein.phosphatase.regulator.activity"
11321,"X1.alkyl.2.acetylglycerophosphocholine.esterase.activity"
11322,"platelet.activating.factor.acetyltransferase.activity"
11323,"haptoglobin.binding"
11324,"transepithelial.transport"
11325,"AV.node.cell.to.bundle.of.His.cell.communication"
11326,"Noc4p.Nop14p.complex"
11327,"regulation.of.spindle.assembly"
11328,"regulation.of.kinetochore.assembly"
11329,"positive.regulation.of.dephosphorylation"
11330,"positive.regulation.of.protein.processing"
11331,"dense.core.granule.membrane"
11332,"alpha9.beta1.integrin.ADAM8.complex"
11333,"positive.regulation.of.fibronectin.dependent.thymocyte.migration"
11334,"pressure.natriuresis"
11335,"alkane.1.monooxygenase.activity"
11336,"positive.regulation.of.icosanoid.secretion"
11337,"leukotriene.B4.catabolic.process"
11338,"menaquinone.catabolic.process"
11339,"vitamin.K.catabolic.process"
11340,"leukotriene.B4.20.monooxygenase.activity"
11341,"arachidonate.omega.hydroxylase.activity"
11342,"alpha.tocopherol.omega.hydroxylase.activity"
11343,"X20.hydroxy.leukotriene.B4.omega.oxidase.activity"
11344,"X20.aldehyde.leukotriene.B4.20.monooxygenase.activity"
11345,"myoblast.fate.commitment"
11346,"transition.between.slow.and.fast.fiber"
11347,"monoatomic.ion.gated.channel.activity"
11348,"sensory.perception.of.sour.taste"
11349,"beta.1.adrenergic.receptor.binding"
11350,"P2Y1.nucleotide.receptor.binding"
11351,"nuclear.speck.organization"
11352,"phospholipid.transfer.to.membrane"
11353,"chaperone.mediated.protein.folding.independent.of.cofactor"
11354,"UDP.galactose.transmembrane.transporter.activity"
11355,"UDP.galactose.transmembrane.transport"
11356,"CMP.N.acetylneuraminate.transmembrane.transporter.activity"
11357,"CMP.N.acetylneuraminate.transmembrane.transport"
11358,"specification.of.loop.of.Henle.identity"
11359,"proximal.distal.pattern.formation.involved.in.metanephric.nephron.development"
11360,"positive.regulation.of.skeletal.muscle.contraction.by.regulation.of.release.of.sequestered.calcium.ion"
11361,"glutathione.dehydrogenase..ascorbate..activity"
11362,"methylarsonate.reductase.activity"
11363,"CX3C.chemokine.receptor.binding"
11364,"positive.regulation.of.calcium.independent.cell.cell.adhesion"
11365,"negative.regulation.of.glial.cell.differentiation"
11366,"ciliary.body.morphogenesis"
11367,"endocardial.cushion.cell.development"
11368,"glutamate.reuptake"
11369,"spinal.cord.patterning"
11370,"lipoprotein.particle.receptor.binding"
11371,"positive.regulation.of.lateral.motor.column.neuron.migration"
11372,"positive.regulation.of.AMPA.receptor.activity"
11373,"negative.regulation.of.immunoglobulin.production"
11374,"positive.regulation.of.immune.system.process"
11375,"negative.regulation.of.response.to.gamma.radiation"
11376,"regulation.of.mast.cell.apoptotic.process"
11377,"peptidyl.lysine.acetylation"
11378,"negative.regulation.of.cell.proliferation.involved.in.contact.inhibition"
11379,"arginine.metabolic.process"
11380,"oxidized.pyrimidine.nucleobase.lesion.DNA.N.glycosylase.activity"
11381,"base.excision.repair..AP.site.formation"
11382,"interleukin.13.receptor.complex"
11383,"organophosphate.metabolic.process"
11384,"glycosylphosphatidylinositol.phospholipase.D.activity"
11385,"GPI.anchor.release"
11386,"positive.regulation.of.high.density.lipoprotein.particle.clearance"
11387,"positive.regulation.of.cytolysis"
11388,"cellular.response.to.triglyceride"
11389,"hematopoietic.stem.cell.migration.to.bone.marrow"
11390,"regulation.of.cellular.response.to.insulin.stimulus"
11391,"siderophore.transport"
11392,"JUN.kinase.kinase.kinase.activity"
11393,"negative.regulation.of.gamma.aminobutyric.acid.secretion"
11394,"positive.regulation.of.heat.generation"
11395,"X4.aminobutyrate.transaminase.complex"
11396,"succinate.semialdehyde.dehydrogenase.binding"
11397,"X.S..3.amino.2.methylpropionate.transaminase.activity"
11398,"positive.regulation.of.prolactin.secretion"
11399,"positive.regulation.of.aspartate.secretion"
11400,"negative.regulation.of.ion.transmembrane.transporter.activity"
11401,"iron.ion.transmembrane.transporter.inhibitor.activity"
11402,"negative.regulation.of.iron.export.across.plasma.membrane"
11403,"negative.regulation.of.iron.ion.transmembrane.transporter.activity"
11404,"negative.regulation.of.intestinal.absorption"
11405,"maintenance.of.centrosome.location"
11406,"prolactin.releasing.peptide.receptor.binding"
11407,"positive.regulation.of.testosterone.secretion"
11408,"mRNA.3..end.processing.by.stem.loop.binding.and.cleavage"
11409,"paraxial.mesoderm.morphogenesis"
11410,"heteromeric.SMAD.protein.complex"
11411,"response.to.ketamine"
11412,"response.to.Aroclor.1254"
11413,"Golgi.to.transport.vesicle.transport"
11414,"synaptic.vesicle.budding"
11415,"dendritic.spine.organization"
11416,"lysosomal.membrane.organization"
11417,"positive.regulation.of.ER.to.Golgi.vesicle.mediated.transport"
11418,"regulation.of.phospholipid.metabolic.process"
11419,"phospholipase.D.activator.activity"
11420,"sequence.specific.mRNA.binding"
11421,"cargo.receptor.activity"
11422,"maintenance.of.lens.transparency"
11423,"very.low.density.lipoprotein.particle.binding"
11424,"reelin.receptor.activity"
11425,"regulation.of.nucleotide.binding.domain..leucine.rich.repeat.containing.receptor.signaling.pathway"
11426,"negative.regulation.of.G0.to.G1.transition"
11427,"intracellular.manganese.ion.homeostasis"
11428,"Golgi.calcium.ion.homeostasis"
11429,"Golgi.calcium.ion.transport"
11430,"regulation.of.neutrophil.chemotaxis"
11431,"mitochondrial.respiratory.chain.complex.assembly"
11432,"selenomethionine.adenosyltransferase.activity"
11433,"cell.dedifferentiation"
11434,"cerebellar.cortex.formation"
11435,"acetylcholine.receptor.activator.activity"
11436,"RNA.polymerase.II.intronic.transcription.regulatory.region.sequence.specific.DNA.binding"
11437,"L.iditol.2.dehydrogenase..NAD...activity"
11438,"sorbitol.catabolic.process"
11439,"D.xylulose.reductase.activity"
11440,"xylitol.catabolic.process"
11441,"xylitol.metabolic.process"
11442,"X.N.acetylneuraminyl..galactosylglucosylceramide.N.acetylgalactosaminyltransferase.activity"
11443,"lipid.glycosylation"
11444,"traversing.start.control.point.of.mitotic.cell.cycle"
11445,"peptidyl.lysine.modification"
11446,"cellular.response.to.vitamin.B1"
11447,"cellular.response.to.UV.C"
11448,"negative.regulation.of.signal.transduction.by.p53.class.mediator"
11449,"negative.regulation.of.peroxisome.proliferator.activated.receptor.signaling.pathway"
11450,"calmodulin.activated.3..5..cyclic.GMP.phosphodiesterase.activity"
11451,"membrane.assembly"
11452,"anoikis"
11453,"pancreatic.A.cell.differentiation"
11454,"interleukin.9.receptor.activity"
11455,"interleukin.9.mediated.signaling.pathway"
11456,"N.acetylgalactosamine.kinase.activity"
11457,"ADP.metabolic.process"
11458,"IMP.biosynthetic.process"
11459,"cyclic.purine.nucleotide.metabolic.process"
11460,"protein.localization.to.M.band"
11461,"protein.localization.to.T.tubule"
11462,"atrial.cardiac.muscle.cell.to.AV.node.cell.communication"
11463,"SA.node.cell.to.atrial.cardiac.muscle.cell.communication"
11464,"regulation.of.SA.node.cell.action.potential"
11465,"positive.regulation.of.calcium.ion.transmembrane.transporter.activity"
11466,"response.to.low.light.intensity.stimulus"
11467,"organic.acid.binding"
11468,"response.to.tellurium.ion"
11469,"response.to.lipoprotein.particle"
11470,"interleukin.33.binding"
11471,"interleukin.33.receptor.activity"
11472,"interleukin.33.mediated.signaling.pathway"
11473,"corticotropin.receptor.activity"
11474,"RNA.exonuclease.activity"
11475,"CUT.catabolic.process"
11476,"nuclear.polyadenylation.dependent.rRNA.catabolic.process"
11477,"otolith.mineralization"
11478,"reflex"
11479,"nucleotide.excision.repair.factor.2.complex"
11480,"cell.migration.in.hindbrain"
11481,"proprioception.involved.in.equilibrioception"
11482,"negative.regulation.of.transcription.elongation.by.RNA.polymerase.I"
11483,"endothelial.cell.apoptotic.process"
11484,"inositol.phosphate.phosphatase.activity"
11485,"mitochondrion.distribution"
11486,"ERK5.cascade"
11487,"regulation.of.mitochondrial.fission"
11488,"nitric.oxide.cGMP.mediated.signaling"
11489,"TRAM.dependent.toll.like.receptor.4.signaling.pathway"
11490,"positive.regulation.of.cellular.glucuronidation"
11491,"oxoglutarate.dehydrogenase..NAD...activity"
11492,"olfactory.bulb.mitral.cell.layer.development"
11493,"mitotic.chromosome.movement.towards.spindle.pole"
11494,"centralspindlin.complex"
11495,"clustering.of.voltage.gated.potassium.channels"
11496,"establishment.of.protein.localization.to.juxtaparanode.region.of.axon"
11497,"presynaptic.membrane.organization"
11498,"thymine.catabolic.process"
11499,"malonate.semialdehyde.dehydrogenase..acetylating..activity"
11500,"beta.alanine.catabolic.process"
11501,"thymine.metabolic.process"
11502,"positive.regulation.of.striated.muscle.cell.differentiation"
11503,"X3.hydroxybutyrate.dehydrogenase.activity"
11504,"matrix.side.of.mitochondrial.inner.membrane"
11505,"thigmotaxis"
11506,"epithelial.cell.differentiation.involved.in.mammary.gland.alveolus.development"
11507,"endodermal.digestive.tract.morphogenesis"
11508,"collagen.type.VII.trimer"
11509,"cardiac.muscle.cell.cardiac.muscle.cell.adhesion"
11510,"leptomycin.B.binding"
11511,"regulation.of.intracellular.steroid.hormone.receptor.signaling.pathway"
11512,"regulation.of.protein.metabolic.process"
11513,"cell.adhesion.molecule.production"
11514,"guanylate.cyclase.activator.activity"
11515,"regulation.of.establishment.or.maintenance.of.cell.polarity"
11516,"regulation.of.endothelial.cell.apoptotic.process"
11517,"steroid.hormone.receptor.complex.assembly"
11518,"negative.regulation.of.microtubule.polymerization.or.depolymerization"
11519,"male.sex.differentiation"
11520,"peptidyl.lysine.hydroxylation"
11521,"hydroxylysine.biosynthetic.process"
11522,"inner.mucus.layer"
11523,"outer.mucus.layer"
11524,"response.to.cisplatin"
11525,"extrinsic.component.of.Golgi.membrane"
11526,"lumenal.side.of.Golgi.membrane"
11527,"regulation.of.protein.targeting"
11528,"pronephric.field.specification"
11529,"optic.chiasma.development"
11530,"ureter.development"
11531,"negative.regulation.of.mesenchymal.cell.apoptotic.process.involved.in.metanephric.nephron.morphogenesis"
11532,"negative.regulation.of.apoptotic.process.involved.in.metanephric.collecting.duct.development"
11533,"negative.regulation.of.apoptotic.process.involved.in.metanephric.nephron.tubule.development"
11534,"positive.regulation.of.metanephric.DCT.cell.differentiation"
11535,"positive.regulation.of.optic.nerve.formation"
11536,"oxoglutarate.malate.antiporter.activity"
11537,"alpha.ketoglutarate.transport"
11538,"myeloid.leukocyte.differentiation"
11539,"interkinetic.nuclear.migration"
11540,"primary.lung.bud.formation"
11541,"gallbladder.development"
11542,"hepatic.duct.development"
11543,"DNA.conformation.change"
11544,"D5.dopamine.receptor.binding"
11545,"RNA.polymerase.I.general.transcription.initiation.factor.binding"
11546,"intracellular.nitric.oxide.homeostasis"
11547,"protein.localization.to.plasma.membrane.raft"
11548,"regulation.of.peptidase.activity"
11549,"inward.rectifier.potassium.channel.inhibitor.activity"
11550,"negative.regulation.of.peptidyl.tyrosine.autophosphorylation"
11551,"regulation.of.inward.rectifier.potassium.channel.activity"
11552,"regulation.of.entry.of.bacterium.into.host.cell"
11553,"peptidyl.lysine.monomethylation"
11554,"positive.regulation.of.cellular.response.to.drug"
11555,"transforming.growth.factor.beta.receptor.complex.assembly"
11556,"response.to.luteinizing.hormone"
11557,"definitive.erythrocyte.differentiation"
11558,"transforming.growth.factor.beta.receptor.activity..type.III"
11559,"positive.regulation.of.epidermis.development"
11560,"linoleic.acid.binding"
11561,"MHC.class.Ib.protein.binding"
11562,"cytosol.to.endoplasmic.reticulum.transport"
11563,"tapasin.binding"
11564,"peptide.antigen.transport"
11565,"acetaldehyde.metabolic.process"
11566,"positive.regulation.of.Schwann.cell.differentiation"
11567,"ankyrin.repeat.binding"
11568,"K6.linked.polyubiquitin.modification.dependent.protein.binding"
11569,"negative.regulation.of.protein.K48.linked.deubiquitination"
11570,"negative.regulation.of.ERAD.pathway"
11571,"negative.regulation.of.ubiquitin.specific.protease.activity"
11572,"Ac.Asp.Glu.binding"
11573,"tetrahydrofolyl.poly.glutamate..polymer.binding"
11574,"regulation.of.oxidative.phosphorylation"
11575,"tryptophan.metabolic.process"
11576,"detoxification.of.copper.ion"
11577,"plasma.membrane.copper.ion.transport"
11578,"epinephrine.metabolic.process"
11579,"elastin.biosynthetic.process"
11580,"L.tyrosine.transmembrane.transporter.activity"
11581,"tyrosine.transport"
11582,"regulation.of.developmental.process"
11583,"lactoylglutathione.lyase.activity"
11584,"methylglyoxal.metabolic.process"
11585,"endocardial.cushion.cell.fate.commitment"
11586,"androsterone.dehydrogenase..B.specific..activity"
11587,"glucocorticoid.catabolic.process"
11588,"sperm.entry"
11589,"regulation.of.ubiquitin.dependent.protein.catabolic.process"
11590,"positive.regulation.of.synaptic.vesicle.recycling"
11591,"gamma.aminobutyrate.shunt"
11592,"propylene.metabolic.process"
11593,"pons.maturation"
11594,"voltage.gated.monoatomic.cation.channel.activity"
11595,"positive.regulation.of.lipid.kinase.activity"
11596,"interleukin.12.production"
11597,"positive.regulation.of.phospholipid.scramblase.activity"
11598,"cellular.response.to.angiotensin"
11599,"positive.regulation.of.glucosylceramide.catabolic.process"
11600,"positive.regulation.of.sphingomyelin.catabolic.process"
11601,"collagen.type.XIV.trimer"
11602,"tetrahydrofolylpolyglutamate.synthase.activity"
11603,"tetrahydrofolylpolyglutamate.biosynthetic.process"
11604,"sequestering.of.neurotransmitter"
11605,"negative.regulation.of.neurotransmitter.transport"
11606,"neurotransmitter.loading.into.synaptic.vesicle"
11607,"negative.regulation.of.reactive.oxygen.species.biosynthetic.process"
11608,"prevention.of.polyspermy"
11609,"microvillus.organization"
11610,"atrioventricular.canal.development"
11611,"negative.regulation.of.cortisol.secretion"
11612,"negative.regulation.of.growth.hormone.secretion"
11613,"intestinal.epithelial.cell.migration"
11614,"X3.keto.sphinganine.metabolic.process"
11615,"X3.dehydrosphinganine.reductase.activity"
11616,"regulation.of.B.cell.cytokine.production"
11617,"regulation.of.cell.migration.involved.in.somitogenic.axis.elongation"
11618,"amidophosphoribosyltransferase.activity"
11619,"glucosamine.biosynthetic.process"
11620,"U1.snRNA.3..end.processing"
11621,"U4.snRNA.3..end.processing"
11622,"U5.snRNA.3..end.processing"
11623,"TRAMP.dependent.tRNA.surveillance.pathway"
11624,"nuclear.polyadenylation.dependent.mRNA.catabolic.process"
11625,"epidermal.cell.fate.specification"
11626,"arterial.endothelial.cell.fate.commitment"
11627,"blood.vessel.lumenization"
11628,"blood.vessel.endothelial.cell.fate.specification"
11629,"positive.regulation.of.ERBB.signaling.pathway"
11630,"positive.regulation.of.ephrin.receptor.signaling.pathway"
11631,"primary.heart.field.specification"
11632,"sinoatrial.valve.morphogenesis"
11633,"muscle.cell.fate.determination"
11634,"cellular.response.to.trichostatin.A"
11635,"regulation.of.megakaryocyte.differentiation"
11636,"regulation.of.synaptic.activity"
11637,"regulation.of.sarcomere.organization"
11638,"indole.metabolic.process"
11639,"dentinogenesis"
11640,"gentamycin.metabolic.process"
11641,"arsenate.ion.transmembrane.transport"
11642,"positive.regulation.of.sodium.dependent.phosphate.transport"
11643,"positive.regulation.of.phosphate.transmembrane.transport"
11644,"bile.salt.sulfotransferase.activity"
11645,"telomere.maintenance.via.telomere.lengthening"
11646,"response.to.etoposide"
11647,"replication.born.double.strand.break.repair.via.sister.chromatid.exchange"
11648,"regulation.of.thyroid.stimulating.hormone.secretion"
11649,"dendritic.filopodium"
11650,"ribonucleoprotein.complex"
11651,"regulation.of.gamma.delta.T.cell.differentiation"
11652,"ascending.aorta.morphogenesis"
11653,"positive.regulation.of.N.terminal.peptidyl.lysine.acetylation"
11654,"adrenergic.receptor.binding"
11655,"negative.regulation.of.MDA.5.signaling.pathway"
11656,"negative.regulation.of.RIG.I.signaling.pathway"
11657,"positive.regulation.of.mitochondrial.translation"
11658,"mitochondrial.ribosome.binding"
11659,"collagen.type.XVI.trimer"
11660,"ethanolaminephosphotransferase.activity"
11661,"negative.regulation.of.relaxation.of.cardiac.muscle"
11662,"axonemal.dynein.complex.assembly"
11663,"regulation.of.RNA.export.from.nucleus"
11664,"Grb2.Sos.complex"
11665,"corticospinal.neuron.axon.guidance"
11666,"membrane.depolarization.during.Purkinje.myocyte.cell.action.potential"
11667,"voltage.gated.sodium.channel.activity.involved.in.Purkinje.myocyte.action.potential"
11668,"T.cell.homeostatic.proliferation"
11669,"B.cell.negative.selection"
11670,"mitochondrial.permeability.transition.pore.complex"
11671,"outer.mitochondrial.membrane.organization"
11672,"release.of.matrix.enzymes.from.mitochondria"
11673,"positive.regulation.of.developmental.pigmentation"
11674,"post.embryonic.camera.type.eye.morphogenesis"
11675,"Bcl.2.family.protein.complex"
11676,"BAX.complex"
11677,"positive.regulation.of.apoptotic.DNA.fragmentation"
11678,"B.cell.receptor.apoptotic.signaling.pathway"
11679,"apoptotic.process.in.bone.marrow.cell"
11680,"basic.amino.acid.transport"
11681,"regulation.of.pro.B.cell.differentiation"
11682,"amyloid.beta.clearance"
11683,"X25.hydroxycholecalciferol.24.hydroxylase.activity"
11684,"X1.alpha.25.dihydroxyvitamin.D3.24.hydroxylase.activity"
11685,"positive.regulation.of.cardiac.muscle.hypertrophy.in.response.to.stress"
11686,"membrane.depolarization.during.atrial.cardiac.muscle.cell.action.potential"
11687,"positive.regulation.of.calcium.ion.transmembrane.transport.via.high.voltage.gated.calcium.channel"
11688,"interleukin.28.receptor.complex"
11689,"Golgi.cis.cisterna"
11690,"meiotic.spindle.assembly"
11691,"protein.deamination"
11692,"cell.projection.membrane"
11693,"positive.regulation.of.platelet.aggregation"
11694,"pseudouridine.5..phosphatase.activity"
11695,"interleukin.4.production"
11696,"polar.body.extrusion.after.meiotic.divisions"
11697,"formin.nucleated.actin.cable.assembly"
11698,"gamma.tubulin.complex.localization"
11699,"fatty.acid.ligase.activity"
11700,"CoA.ligase.activity"
11701,"benzoate.metabolic.process"
11702,"butyrate.metabolic.process"
11703,"meiotic.cell.cycle.checkpoint.signaling"
11704,"muscle.cell.apoptotic.process"
11705,"regulation.of.skeletal.muscle.contraction.by.calcium.ion.signaling"
11706,"regulation.of.excitatory.postsynaptic.membrane.potential.involved.in.skeletal.muscle.contraction"
11707,"myosin.phosphatase.regulator.activity"
11708,"CAF.1.complex"
11709,"RNA.cap.binding.complex"
11710,"magnesium.ion.homeostasis"
11711,"detection.of.mechanical.stimulus.involved.in.sensory.perception.of.touch"
11712,"lysine.N.acetyltransferase.activity..acting.on.acetyl.phosphate.as.donor"
11713,"N.terminal.peptidyl.lysine.acetylation"
11714,"peptide.N.acetyltransferase.activity"
11715,"negative.regulation.of.miRNA.metabolic.process"
11716,"structural.molecule.activity.conferring.elasticity"
11717,"X.de.novo..cotranslational.protein.folding"
11718,"alpha.1.6.mannosylglycoprotein.2.beta.N.acetylglucosaminyltransferase.activity"
11719,"polypeptide.N.acetylgalactosaminyltransferase.activity"
11720,"protein.O.linked.glycosylation.via.serine"
11721,"protein.O.linked.glycosylation.via.threonine"
11722,"negative.regulation.of.plasmacytoid.dendritic.cell.cytokine.production"
11723,"negative.regulation.of.intracellular.transport.of.viral.material"
11724,"beta.galactoside..CMP..alpha.2.3.sialyltransferase.activity"
11725,"N.acetyllactosaminide.alpha.2.3.sialyltransferase.activity"
11726,"beta.D.galactosyl..1..3..N.acetyl.beta.D.galactosaminide.alpha.2.3..sialyltransferase"
11727,"C.8.sterol.isomerase.activity"
11728,"Pwp2p.containing.subcomplex.of.90S.preribosome"
11729,"transcription.factor.TFIIIC.complex"
11730,"tRNA.transcription"
11731,"X5S.class.rRNA.transcription.by.RNA.polymerase.III"
11732,"tRNA.transcription.by.RNA.polymerase.III"
11733,"regulation.of.inositol.1.4.5.trisphosphate.sensitive.calcium.release.channel.activity"
11734,"cortical.endoplasmic.reticulum"
11735,"peptidyl.aspartic.acid.hydroxylation"
11736,"activation.of.cysteine.type.endopeptidase.activity"
11737,"regulation.of.protein.depolymerization"
11738,"regulation.of.cardiac.muscle.hypertrophy"
11739,"regulation.of.glucocorticoid.mediated.signaling.pathway"
11740,"regulation.of.glial.cell.migration"
11741,"blastocyst.hatching"
11742,"acrosomal.vesicle.exocytosis"
11743,"sphingomyelin.phosphodiesterase.activator.activity"
11744,"lateral.loop"
11745,"organelle.fusion"
11746,"positive.regulation.of.integrin.activation.by.cell.surface.receptor.linked.signal.transduction"
11747,"rhabdomere"
11748,"directional.locomotion"
11749,"purine.nucleobase.catabolic.process"
11750,"pyrimidine.nucleobase.catabolic.process"
11751,"uracil.catabolic.process"
11752,"thymidine.catabolic.process"
11753,"dihydropyrimidine.dehydrogenase..NADP...activity"
11754,"beta.alanine.biosynthetic.process"
11755,"melanocyte.apoptotic.process"
11756,"negative.regulation.of.extracellular.matrix.organization"
11757,"heme.A.biosynthetic.process"
11758,"protoheme.IX.farnesyltransferase.activity"
11759,"heme.O.biosynthetic.process"
11760,"egg.coat"
11761,"perivitelline.space"
11762,"receptor.signaling.protein.tyrosine.kinase.inhibitor.activity"
11763,"renal.water.absorption"
11764,"translational.attenuation"
11765,"negative.regulation.of.cellular.respiration"
11766,"negative.regulation.of.intrinsic.apoptotic.signaling.pathway.in.response.to.hydrogen.peroxide"
11767,"positive.regulation.of.I.kappaB.phosphorylation"
11768,"detection.of.wounding"
11769,"respiratory.tube.development"
11770,"lateral.mesodermal.cell.differentiation"
11771,"embryonic.ectodermal.digestive.tract.morphogenesis"
11772,"branching.involved.in.open.tracheal.system.development"
11773,"right.lung.morphogenesis"
11774,"negative.regulation.of.lymphangiogenesis"
11775,"positive.regulation.of.hematopoietic.progenitor.cell.differentiation"
11776,"positive.regulation.of.hematopoietic.stem.cell.differentiation"
11777,"negative.regulation.of.apoptotic.process.involved.in.outflow.tract.morphogenesis"
11778,"visceral.mesoderm.endoderm.interaction.involved.in.midgut.development"
11779,"positive.regulation.of.cell.communication.by.electrical.coupling"
11780,"maintenance.of.protein.location.in.plasma.membrane"
11781,"positive.regulation.of.membrane.depolarization.during.cardiac.muscle.cell.action.potential"
11782,"MPP7.DLG1.LIN7.complex"
11783,"ribonuclease.E.activity"
11784,"endoplasmic.reticulum.membrane.fusion"
11785,"intrinsic.apoptotic.signaling.pathway.in.response.to.hypoxia"
11786,"adenylate.cyclase.inhibiting.G.protein.coupled.glutamate.receptor.activity"
11787,"positive.regulation.of.Schwann.cell.chemotaxis"
11788,"regulation.of.non.canonical.Wnt.signaling.pathway"
11789,"negative.regulation.of.arachidonate.secretion"
11790,"primitive.hemopoiesis"
11791,"regulation.of.cell.differentiation.involved.in.embryonic.placenta.development"
11792,"actin.ubiquitination"
11793,"positive.regulation.of.interleukin.17.mediated.signaling.pathway"
11794,"positive.regulation.of.chemokine..C.C.motif..ligand.20.production"
11795,"pantetheine.phosphate.adenylyltransferase.activity"
11796,"endoplasmic.reticulum.membrane.organization"
11797,"positive.regulation.of.cell.communication.by.electrical.coupling.involved.in.cardiac.conduction"
11798,"peptidyl.proline.4.dioxygenase.activity"
11799,"lipid.oxidation"
11800,"plasma.lipoprotein.particle.oxidation"
11801,"adenosine.receptor.binding"
11802,"negative.regulation.of.dense.core.granule.biogenesis"
11803,"negative.regulation.of.mesenchymal.stem.cell.differentiation"
11804,"negative.regulation.of.amniotic.stem.cell.differentiation"
11805,"cold.acclimation"
11806,"negative.regulation.of.glucosylceramide.biosynthetic.process"
11807,"response.to.camptothecin"
11808,"nuclear.fragmentation.involved.in.apoptotic.nuclear.change"
11809,"interchromatin.granule"
11810,"nuclear.inner.membrane.organization"
11811,"nuclear.DNA.replication"
11812,"negative.regulation.of.activation.induced.cell.death.of.T.cells"
11813,"positive.regulation.of.CD8.positive..alpha.beta.cytotoxic.T.cell.extravasation"
11814,"X4.hydroxyproline.metabolic.process"
11815,"negative.regulation.of.ERK5.cascade"
11816,"negative.regulation.of.cysteine.type.endopeptidase.activity.involved.in.execution.phase.of.apoptosis"
11817,"low.affinity.sodium.dicarboxylate.symporter.activity"
11818,"proteasome.storage.granule"
11819,"negative.regulation.of.heart.looping"
11820,"negative.regulation.of.cardiac.chamber.formation"
11821,"positive.regulation.of.translation.initiation.in.response.to.endoplasmic.reticulum.stress"
11822,"negative.regulation.of.cyclin.dependent.protein.kinase.activity"
11823,"polysaccharide.catabolic.process"
11824,"endochitinase.activity"
11825,"MHC.class.Ib.protein.binding..via.antigen.binding.groove"
11826,"fibroblast.growth.factor.receptor.signaling.pathway.involved.in.neural.plate.anterior.posterior.pattern.formation"
11827,"positive.regulation.of.glomerulus.development"
11828,"regulation.of.fibroblast.growth.factor.receptor.signaling.pathway.involved.in.neural.plate.anterior.posterior.pattern.formation"
11829,"G.protein.coupled.receptor.dimeric.complex"
11830,"G.protein.coupled.receptor.homodimeric.complex"
11831,"prostaglandin.J.receptor.activity"
11832,"prostaglandin.D.receptor.activity"
11833,"Krueppel.associated.box.domain.binding"
11834,"epigenetic.programming.of.gene.expression"
11835,"primary.sex.determination"
11836,"globoside.metabolic.process"
11837,"lysosomal.lumen.pH.elevation"
11838,"positive.regulation.of.protein.K48.linked.ubiquitination"
11839,"myeloid.dendritic.cell.activation.involved.in.immune.response"
11840,"T.helper.1.cell.cytokine.production"
11841,"pinceau.fiber"
11842,"axis.elongation"
11843,"cellular.response.to.nitrosative.stress"
11844,"establishment.of.RNA.localization.to.telomere"
11845,"establishment.of.protein.containing.complex.localization.to.telomere"
11846,"negative.regulation.of.TORC1.signaling"
11847,"positive.regulation.of.telomere.maintenance.via.telomere.lengthening"
11848,"positive.regulation.of.telomerase.catalytic.core.complex.assembly"
11849,"superior.olivary.nucleus.maturation"
11850,"BH.domain.binding"
11851,"positive.regulation.of.serotonin.secretion"
11852,"gastric.motility"
11853,"corticotropin.releasing.hormone.receptor.activity"
11854,"negative.regulation.of.defecation"
11855,"positive.regulation.of.protein.autoubiquitination"
11856,"X3..5..cGMP.inhibited.cyclic.nucleotide.phosphodiesterase.activity"
11857,"heterotrimeric.G.protein.complex.assembly"
11858,"nonassociative.learning"
11859,"tRNA..guanine..methyltransferase.activity"
11860,"myosin.VII.complex"
11861,"pigment.granule.transport"
11862,"upper.tip.link.density"
11863,"NAD.P...transhydrogenase..Si.specific..activity"
11864,"positive.regulation.of.ligase.activity"
